Datetime,Badger Pass: Snow Water Equivalent,Mount Lockhart: Snow Water Equivalent,GIBSON RESERVOIR; MONTANA: Inflow,Badger Pass: Precipitation,Mount Lockhart: Precipitation
1985-02-21,21.8,15.5,167.0,0.0,0.2
1985-02-22,21.8,15.6,215.0,0.0,0.1
1985-02-23,21.8,15.7,215.0,0.4,0.2
1985-02-24,22.5,15.9,215.0,0.8,1.0
1985-02-25,22.6,16.6,168.0,0.3,0.0
1985-02-26,23.4,16.8,215.0,0.0,0.2
1985-02-27,23.4,16.9,168.0,0.0,0.1
1985-02-28,23.6,16.9,168.0,0.0,0.2
1985-03-01,24.1,17.1,168.0,0.0,1.0
1985-03-02,25.7,17.9,168.0,2.3,0.3
1985-03-03,25.7,18.3,168.0,0.2,0.0
1985-03-04,25.9,18.5,168.0,0.0,0.0
1985-03-05,26.4,18.5,168.0,0.0,0.2
1985-03-06,26.8,18.6,168.0,0.4,0.0
1985-03-07,26.8,18.6,168.0,0.4,0.0
1985-03-08,26.8,18.6,168.0,0.0,0.0
1985-03-09,26.8,18.6,217.0,0.0,0.0
1985-03-10,26.9,18.6,216.0,0.0,0.0
1985-03-11,27.1,18.8,168.0,0.0,0.0
1985-03-12,27.2,18.8,217.0,0.0,0.0
1985-03-13,27.2,18.8,168.0,0.0,0.0
1985-03-14,27.2,18.8,217.0,0.0,0.0
1985-03-15,27.2,18.8,168.0,0.0,0.0
1985-03-16,27.2,18.9,217.0,0.0,0.0
1985-03-17,27.3,18.9,169.0,0.0,0.0
1985-03-18,27.3,18.9,218.0,0.0,0.0
1985-03-19,27.3,18.9,169.0,0.0,0.0
1985-03-20,27.3,18.9,218.0,0.0,0.0
1985-03-21,27.3,18.9,218.0,0.1,0.3
1985-03-22,27.3,19.1,218.0,0.1,0.0
1985-03-23,27.5,19.1,218.0,0.0,0.0
1985-03-24,28.4,19.2,169.0,0.4,0.2
1985-03-25,28.7,19.4,218.0,0.1,0.0
1985-03-26,28.7,19.4,169.0,0.0,0.0
1985-03-27,28.7,19.4,219.0,0.0,0.2
1985-03-28,28.7,19.5,169.0,0.1,0.1
1985-03-29,28.7,19.6,169.0,0.0,0.0
1985-03-30,28.7,19.6,219.0,0.1,0.0
1985-03-31,28.8,19.7,169.0,0.2,0.4
1985-04-01,28.8,19.9,180.0,0.1,0.0
1985-04-02,28.8,19.9,229.0,0.3,0.0
1985-04-03,28.8,19.9,229.0,0.8,0.8
1985-04-04,30.3,19.9,230.0,0.2,0.3
1985-04-05,30.4,20.2,230.0,0.1,0.0
1985-04-06,30.4,20.8,230.0,0.0,0.2
1985-04-07,30.4,20.8,235.0,0.0,0.0
1985-04-08,30.4,20.8,225.0,0.0,0.0
1985-04-09,30.4,20.6,281.0,0.1,0.0
1985-04-10,29.6,20.4,331.0,0.0,0.0
1985-04-11,29.2,20.3,333.0,0.0,0.0
1985-04-12,29.0,20.2,435.0,0.0,0.0
1985-04-13,28.6,20.0,538.0,0.0,0.0
1985-04-14,28.2,19.9,644.0,0.0,0.0
1985-04-15,28.0,19.5,706.0,0.0,0.0
1985-04-16,28.0,19.4,923.0,0.0,0.0
1985-04-17,28.0,19.3,880.0,0.0,0.0
1985-04-18,28.0,19.0,1052.0,0.5,0.3
1985-04-19,27.8,19.0,1308.0,0.5,0.4
1985-04-20,28.6,19.3,1015.0,0.1,0.1
1985-04-21,28.7,19.4,853.0,0.1,0.0
1985-04-22,28.8,19.4,744.0,0.0,0.0
1985-04-23,28.8,19.4,720.0,0.3,0.2
1985-04-24,29.6,19.6,547.0,0.0,0.2
1985-04-25,30.0,19.6,600.0,0.4,0.0
1985-04-26,30.7,19.7,539.0,0.1,0.0
1985-04-27,30.8,19.7,491.0,0.1,0.1
1985-04-28,30.8,19.8,502.0,0.1,0.0
1985-04-29,31.0,19.6,653.0,0.0,0.0
1985-04-30,30.8,19.3,965.0,0.0,0.2
1985-05-01,30.6,18.9,1177.0,0.0,0.0
1985-05-02,29.9,18.3,1576.0,0.0,0.0
1985-05-03,29.3,17.8,2744.0,0.3,0.0
1985-05-04,28.2,17.2,3061.0,0.3,0.2
1985-05-05,27.8,17.1,3027.0,0.0,0.0
1985-05-06,27.8,17.1,2249.0,0.0,0.0
1985-05-07,28.5,16.7,1860.0,0.0,0.1
1985-05-08,27.8,16.2,2134.0,0.0,0.0
1985-05-09,27.7,15.9,2427.0,0.0,0.0
1985-05-10,27.7,15.7,2207.0,0.0,0.0
1985-05-11,26.3,15.2,2167.0,0.4,0.3
1985-05-12,26.3,15.2,1978.0,0.0,0.0
1985-05-13,26.2,15.1,1510.0,0.0,0.0
1985-05-14,26.2,14.8,1660.0,0.0,0.0
1985-05-15,26.2,14.6,1787.0,0.0,0.0
1985-05-16,26.2,14.3,1640.0,0.0,0.0
1985-05-17,24.7,13.6,1931.0,0.0,0.0
1985-05-18,23.9,12.7,2287.0,0.0,0.0
1985-05-19,22.5,11.9,2967.0,0.0,0.0
1985-05-20,20.3,11.1,3438.0,0.0,0.0
1985-05-21,19.6,10.5,4116.0,0.0,0.0
1985-05-22,18.0,9.8,4839.0,0.1,0.0
1985-05-23,17.0,8.9,4844.0,0.0,0.0
1985-05-24,15.8,8.0,4733.0,0.0,0.2
1985-05-25,14.1,6.9,5422.0,0.7,0.1
1985-05-26,12.6,5.9,4926.0,0.1,0.0
1985-05-27,12.2,5.4,3821.0,0.0,0.0
1985-05-28,11.4,4.4,3271.0,0.0,0.1
1985-05-29,10.4,3.8,2797.0,1.6,1.0
1985-05-30,10.8,3.5,3084.0,1.1,0.9
1985-05-31,12.0,4.0,2927.0,0.2,0.0
1985-06-01,11.1,3.5,2418.0,0.1,0.3
1985-06-02,10.8,2.6,2347.0,0.3,0.4
1985-06-03,10.8,2.4,3081.0,0.0,0.0
1985-06-04,10.4,2.1,2572.0,0.0,0.0
1985-06-05,10.1,1.3,1739.0,0.1,0.0
1985-06-06,8.9,0.8,1990.0,0.4,1.4
1985-06-07,8.2,0.2,2424.0,0.6,0.0
1985-06-08,6.0,0.0,3628.0,0.1,0.0
1985-06-09,5.3,0.0,3901.0,0.1,0.0
1985-06-10,4.6,0.0,2829.0,0.0,0.0
1985-06-11,3.0,0.0,2251.0,0.0,0.0
1985-06-12,2.0,0.0,2138.0,0.0,0.0
1985-06-13,0.2,0.0,2251.0,0.0,0.0
1985-06-14,0.0,0.0,2221.0,0.0,0.0
1985-06-15,0.0,0.0,2089.0,0.0,0.0
1985-06-16,0.0,0.0,2024.0,0.0,0.0
1985-06-17,0.0,0.0,1959.0,0.0,0.0
1985-06-18,0.0,0.0,1660.0,0.0,0.0
1985-06-19,0.0,0.0,1576.0,0.0,0.0
1985-06-20,0.0,0.0,1606.0,0.2,0.0
1985-06-21,0.0,0.0,1542.0,0.0,0.3
1985-06-22,0.0,0.0,1414.0,0.0,0.0
1985-06-23,0.0,0.0,1288.0,0.1,0.0
1985-06-24,0.0,0.0,1296.0,0.0,0.0
1985-06-25,0.0,0.0,1171.0,0.0,0.0
1985-06-26,0.0,0.0,1069.0,0.0,0.0
1985-06-27,0.0,0.0,1010.0,0.0,0.0
1985-06-28,0.0,0.0,1069.0,0.0,0.0
1985-06-29,0.0,0.0,1035.0,0.0,0.0
1985-06-30,0.0,0.0,1011.0,0.0,0.0
1985-07-01,0.0,0.0,892.0,0.0,0.2
1985-07-02,0.0,0.0,846.0,0.0,0.0
1985-07-03,0.0,0.0,876.0,0.0,0.0
1985-07-04,0.0,0.0,879.0,0.0,0.0
1985-07-05,0.0,0.0,823.0,0.0,0.0
1985-07-06,0.0,0.0,769.0,0.0,0.0
1985-07-07,0.0,0.0,769.0,0.0,0.0
1985-07-08,0.0,0.0,882.0,0.0,0.0
1985-07-09,0.0,0.0,606.0,0.0,0.0
1985-07-10,0.0,0.0,675.0,0.0,0.0
1985-07-11,0.0,0.0,692.0,0.0,0.0
1985-07-12,0.0,0.0,645.0,0.0,0.0
1985-07-13,0.0,0.0,616.0,0.0,0.0
1985-07-14,0.0,0.0,622.0,0.0,0.0
1985-07-15,0.0,0.0,555.0,0.0,0.0
1985-07-16,0.0,0.0,606.0,0.0,0.1
1985-07-17,0.0,0.0,576.0,0.1,0.0
1985-07-18,0.0,0.0,532.0,0.1,0.0
1985-07-19,0.0,0.0,554.0,0.0,0.0
1985-07-20,0.0,0.0,521.0,0.0,0.0
1985-07-21,0.0,0.0,496.0,0.0,0.0
1985-07-22,0.0,0.0,488.0,0.0,0.0
1985-07-23,0.0,0.0,526.0,0.0,0.3
1985-07-24,0.0,0.0,466.0,0.0,0.0
1985-07-25,0.0,0.0,461.0,0.0,0.0
1985-07-26,0.0,0.0,371.0,0.0,0.0
1985-07-27,0.0,0.0,430.0,0.0,0.0
1985-07-28,0.0,0.0,280.0,0.0,0.0
1985-07-29,0.0,0.0,282.0,0.0,0.1
1985-07-30,0.0,0.0,388.0,0.0,0.0
1985-07-31,0.0,0.0,363.0,0.0,0.0
1985-08-01,0.0,0.0,378.0,0.8,0.0
1985-08-02,0.0,0.0,417.0,0.6,0.6
1985-08-03,0.0,0.0,295.0,0.1,0.0
1985-08-04,0.0,0.0,370.0,0.0,0.0
1985-08-05,0.0,0.0,230.0,0.0,0.0
1985-08-06,0.0,0.0,367.0,0.1,0.0
1985-08-07,0.0,0.0,227.0,0.0,0.2
1985-08-08,0.0,0.0,345.0,0.7,0.5
1985-08-09,0.0,0.0,342.0,0.0,0.0
1985-08-10,0.0,0.0,286.0,0.9,1.4
1985-08-11,0.0,0.0,510.0,0.4,0.4
1985-08-12,0.0,0.0,291.0,0.7,0.1
1985-08-13,0.0,0.0,387.0,0.1,0.0
1985-08-14,0.0,0.0,388.0,0.0,0.4
1985-08-15,0.0,0.0,408.0,1.6,1.7
1985-08-16,0.0,0.0,539.0,0.1,0.3
1985-08-17,0.0,0.0,607.0,0.0,0.0
1985-08-18,0.0,0.0,583.0,0.0,0.0
1985-08-19,0.0,0.0,489.0,0.0,0.0
1985-08-20,0.0,0.0,462.0,0.1,0.1
1985-08-21,0.0,0.0,433.0,0.1,0.1
1985-08-22,0.0,0.0,468.0,0.1,0.2
1985-08-23,0.0,0.0,439.0,0.0,0.0
1985-08-24,0.0,0.0,409.0,0.0,0.0
1985-08-25,0.0,0.0,444.0,0.0,0.0
1985-08-26,0.0,0.0,348.0,0.0,0.0
1985-08-27,0.0,0.0,349.0,0.0,0.2
1985-08-28,0.0,0.0,384.0,0.0,0.5
1985-08-29,0.0,0.0,352.0,0.0,0.0
1985-08-30,0.0,0.0,354.0,0.0,0.0
1985-08-31,0.0,0.0,320.0,0.1,0.0
1985-09-01,0.0,0.0,322.0,0.0,0.0
1985-09-02,0.0,0.0,322.0,0.0,0.0
1985-09-03,0.0,0.0,313.0,0.6,0.0
1985-09-04,0.0,0.0,280.0,0.0,0.1
1985-09-05,0.0,0.0,466.0,1.7,1.1
1985-09-06,0.5,0.0,396.0,1.0,0.5
1985-09-07,0.9,0.0,481.0,0.6,0.4
1985-09-08,1.0,0.0,412.0,0.2,0.2
1985-09-09,1.0,0.0,521.0,0.3,0.1
1985-09-10,1.0,0.0,532.0,0.0,0.0
1985-09-11,0.2,0.0,567.0,0.3,0.3
1985-09-12,0.0,0.0,666.0,0.6,0.0
1985-09-13,0.0,0.0,857.0,0.0,0.0
1985-09-14,0.0,0.0,896.0,0.0,0.0
1985-09-15,0.0,0.0,675.0,0.1,0.5
1985-09-16,0.0,0.0,634.0,0.1,0.0
1985-09-17,0.0,0.0,852.0,1.8,1.0
1985-09-18,1.2,0.7,735.0,0.2,0.1
1985-09-19,1.2,0.7,879.0,0.0,0.1
1985-09-20,1.3,0.7,766.0,0.1,0.0
1985-09-21,1.3,0.6,768.0,0.9,0.6
1985-09-22,1.7,0.6,819.0,0.5,0.4
1985-09-23,2.1,0.8,724.0,0.0,0.0
1985-09-24,2.2,0.9,610.0,0.1,0.1
1985-09-25,2.2,0.9,809.0,0.1,0.0
1985-09-26,2.2,0.8,690.0,0.9,1.2
1985-09-27,2.4,1.5,824.0,0.5,0.5
1985-09-28,2.6,1.5,704.0,0.0,0.0
1985-09-29,2.6,1.5,712.0,0.0,0.0
1985-09-30,2.6,1.5,764.0,0.0,0.0
1985-10-01,2.6,1.5,729.0,0.0,0.0
1985-10-02,2.6,1.5,659.7,0.4,0.4
1985-10-03,3.1,1.8,699.125,0.5,0.5
1985-10-04,3.4,2.1,773.063,0.0,0.0
1985-10-05,3.4,2.1,687.859,0.0,0.0
1985-10-06,3.4,2.2,692.9,1.9,1.3
1985-10-07,4.9,3.2,752.334,0.4,0.3
1985-10-08,5.3,3.5,660.575,0.3,0.1
1985-10-09,5.4,3.5,538.8,0.0,0.0
1985-10-10,5.5,3.5,589.217,0.0,0.0
1985-10-11,5.5,3.6,611.642,0.0,0.0
1985-10-12,5.8,3.6,544.763,0.0,0.1
1985-10-13,5.9,3.7,497.371,0.0,0.0
1985-10-14,6.0,3.7,647.3,0.5,0.1
1985-10-15,6.5,3.8,699.734,0.4,0.4
1985-10-16,6.3,3.7,805.104,0.2,0.0
1985-10-17,6.3,3.6,1584.042,0.0,0.0
1985-10-18,6.3,3.6,717.379,0.0,0.0
1985-10-19,6.2,3.6,721.413,0.0,0.0
1985-10-20,6.0,3.5,725.446,0.0,0.1
1985-10-21,6.0,3.5,682.534,0.2,0.0
1985-10-22,6.1,3.5,523.217,0.5,0.5
1985-10-23,6.5,3.7,870.179,1.2,0.5
1985-10-24,7.5,4.1,943.946,0.6,0.7
1985-10-25,8.9,4.5,998.396,1.0,0.8
1985-10-26,9.4,4.5,1162.25,0.0,0.0
1985-10-27,9.8,4.5,944.45,0.0,0.0
1985-10-28,9.8,4.5,1155.0,0.3,0.3
1985-10-29,10.0,4.6,1264.404,0.1,0.0
1985-10-30,10.0,4.6,1155.0,0.1,0.1
1985-10-31,10.3,4.6,1100.046,0.1,0.1
1985-11-01,10.3,4.6,1046.1,0.5,0.5
1985-11-02,11.0,5.1,991.65,0.5,0.5
1985-11-03,11.4,5.5,1046.1,0.1,0.1
1985-11-04,11.6,5.5,1046.604,0.9,0.7
1985-11-05,12.1,6.0,1124.846,0.4,0.4
1985-11-06,12.7,6.3,854.7,0.6,0.2
1985-11-07,13.5,6.5,1276.808,0.7,0.6
1985-11-08,14.1,7.1,1003.55,0.2,0.2
1985-11-09,14.3,7.3,1003.046,0.3,0.3
1985-11-10,14.6,7.4,676.346,0.5,0.1
1985-11-11,14.7,7.5,678.362,0.0,0.0
1985-11-12,14.7,7.6,734.829,0.0,0.0
1985-11-13,14.7,7.6,690.0,0.0,0.0
1985-11-14,14.7,7.6,690.0,0.0,0.0
1985-11-15,14.7,7.6,803.513,0.0,0.0
1985-11-16,14.7,7.6,762.396,0.0,0.1
1985-11-17,14.7,7.6,817.35,0.1,0.3
1985-11-18,14.9,7.7,654.0,0.1,0.0
1985-11-19,15.0,7.7,450.0,0.0,0.1
1985-11-20,15.0,7.8,509.35,0.0,0.1
1985-11-21,15.0,7.8,509.854,0.3,0.1
1985-11-22,15.0,7.9,455.404,0.1,0.2
1985-11-23,14.9,8.0,455.908,0.0,0.1
1985-11-24,14.7,8.3,510.863,0.0,0.0
1985-11-25,14.5,8.3,566.321,0.4,0.3
1985-11-26,13.4,8.5,360.0,0.1,0.3
1985-11-27,13.4,8.8,636.788,0.2,0.2
1985-11-28,13.5,9.0,470.917,0.1,0.0
1985-11-29,13.6,9.0,470.917,0.3,0.1
1985-11-30,13.0,9.0,471.421,0.0,0.0
1985-12-01,13.7,9.0,471.421,0.1,0.1
1985-12-02,13.7,9.0,527.888,0.0,0.0
1985-12-03,13.7,9.3,640.317,0.1,0.1
1985-12-04,13.7,9.4,585.363,0.5,0.1
1985-12-05,13.9,9.4,472.933,0.0,0.0
1985-12-06,13.9,9.4,529.904,0.0,0.0
1985-12-07,13.9,9.5,416.971,0.0,0.1
1985-12-08,13.9,9.5,416.467,0.0,0.1
1985-12-09,13.9,9.6,453.971,0.1,0.1
1985-12-10,14.0,9.6,397.0,0.1,0.0
1985-12-11,14.1,9.6,397.0,0.1,0.1
1985-12-12,14.2,9.7,453.971,0.0,0.0
1985-12-13,14.2,9.7,397.0,0.0,0.0
1985-12-14,14.2,9.7,453.971,0.0,0.0
1985-12-15,14.3,9.8,453.971,0.0,0.0
1985-12-16,14.3,9.8,453.971,0.0,0.0
1985-12-17,14.4,9.8,420.0,0.0,0.0
1985-12-18,14.5,9.9,420.0,0.0,0.0
1985-12-19,14.6,9.9,476.971,0.0,0.0
1985-12-20,14.7,9.9,420.0,0.0,0.0
1985-12-21,14.8,9.9,385.029,0.0,0.0
1985-12-22,14.9,9.9,385.029,0.0,0.1
1985-12-23,14.9,9.9,385.029,0.0,0.1
1985-12-24,14.9,9.9,385.029,0.0,0.0
1985-12-25,14.9,9.9,385.029,0.0,0.0
1985-12-26,15.1,10.0,442.0,0.0,0.0
1985-12-27,15.1,10.0,378.029,0.0,0.0
1985-12-28,15.1,10.0,321.562,0.2,0.1
1985-12-29,15.2,10.0,378.533,0.0,0.0
1985-12-30,15.2,10.0,321.562,0.0,0.1
1985-12-31,15.3,10.0,322.067,0.3,0.0
1986-01-01,15.6,10.1,378.533,0.7,0.4
1986-01-02,16.1,10.4,379.037,0.3,0.1
1986-01-03,16.6,10.6,378.533,0.2,0.2
1986-01-04,16.6,10.7,378.533,0.2,0.0
1986-01-05,17.1,10.7,379.037,0.1,0.0
1986-01-06,17.3,10.9,322.571,0.0,0.1
1986-01-07,17.3,11.0,379.037,0.0,0.0
1986-01-08,17.6,11.0,379.037,0.2,0.0
1986-01-09,18.0,11.0,379.037,0.0,0.1
1986-01-10,18.5,11.0,211.654,0.0,0.0
1986-01-11,18.5,11.0,212.662,0.2,0.0
1986-01-12,18.5,11.0,213.167,0.0,0.0
1986-01-13,18.5,11.0,214.175,0.0,0.0
1986-01-14,18.6,11.0,324.587,0.0,0.0
1986-01-15,18.8,11.0,435.611,0.1,0.0
1986-01-16,18.8,11.1,435.0,0.2,0.1
1986-01-17,19.1,11.2,214.573,0.5,0.2
1986-01-18,19.5,11.3,325.092,0.0,0.0
1986-01-19,19.8,11.4,325.596,0.3,0.2
1986-01-20,19.8,11.5,271.146,0.4,0.2
1986-01-21,20.1,11.5,380.55,0.1,0.1
1986-01-22,20.1,11.6,263.55,0.0,0.0
1986-01-23,20.3,11.6,263.55,0.2,0.3
1986-01-24,20.5,11.9,318.0,0.3,0.1
1986-01-25,20.5,12.1,318.0,0.0,0.0
1986-01-26,20.5,12.1,263.55,0.0,0.0
1986-01-27,20.8,12.2,318.0,0.0,0.0
1986-01-28,21.0,12.3,263.55,0.0,0.2
1986-01-29,21.0,12.4,318.0,0.2,0.1
1986-01-30,21.3,12.6,318.0,0.2,0.1
1986-01-31,21.5,12.7,263.55,0.1,0.1
1986-02-01,21.6,12.8,290.0,0.2,0.1
1986-02-02,21.6,12.8,290.0,0.0,0.0
1986-02-03,21.8,12.8,290.0,0.0,0.1
1986-02-04,21.8,12.9,290.0,0.2,0.0
1986-02-05,22.0,12.9,290.0,0.1,0.1
1986-02-06,22.1,12.9,290.0,0.0,0.1
1986-02-07,22.3,13.0,290.0,0.2,0.0
1986-02-08,22.3,13.0,290.0,0.0,0.1
1986-02-09,22.5,13.0,290.0,0.0,0.0
1986-02-10,22.6,13.2,290.0,0.3,0.1
1986-02-11,22.6,13.4,290.0,0.0,0.0
1986-02-12,22.8,13.4,290.0,0.0,0.0
1986-02-13,23.0,13.4,236.054,0.0,0.0
1986-02-14,23.0,13.5,290.0,0.7,0.5
1986-02-15,23.5,13.8,290.0,0.5,0.5
1986-02-16,24.5,14.4,290.0,1.5,1.5
1986-02-17,26.3,15.8,343.946,0.8,1.0
1986-02-18,27.5,17.0,290.0,0.4,1.0
1986-02-19,27.8,17.6,290.0,0.2,0.0
1986-02-20,28.1,17.8,290.0,0.1,0.0
1986-02-21,28.4,17.8,290.0,0.0,0.7
1986-02-22,28.4,18.3,290.0,0.6,0.3
1986-02-23,29.5,18.8,236.054,0.0,0.7
1986-02-24,29.5,19.1,290.0,0.6,0.3
1986-02-25,29.7,18.8,535.296,1.1,0.7
1986-02-26,30.5,19.6,549.8,0.5,0.0
1986-02-27,31.0,19.6,749.625,0.0,0.0
1986-02-28,31.0,19.6,610.321,0.0,0.0
1986-03-01,31.0,19.6,610.825,0.0,0.0
1986-03-02,31.0,19.8,556.375,0.0,0.0
1986-03-03,31.1,19.8,612.338,0.0,0.0
1986-03-04,31.1,19.8,557.383,0.0,0.0
1986-03-05,31.2,19.8,781.738,0.0,0.0
1986-03-06,31.2,19.8,614.858,0.0,0.0
1986-03-07,31.5,19.8,616.371,0.0,0.2
1986-03-08,31.7,19.8,616.371,0.0,0.1
1986-03-09,31.7,19.8,617.883,0.2,0.0
1986-03-10,31.8,20.0,628.417,0.0,0.0
1986-03-11,31.9,20.0,717.921,0.0,0.0
1986-03-12,32.2,20.1,602.971,0.0,0.0
1986-03-13,32.2,20.1,603.475,0.0,0.2
1986-03-14,32.2,20.1,521.554,0.0,0.0
1986-03-15,32.2,20.1,521.05,0.0,0.0
1986-03-16,32.2,20.1,521.554,0.2,0.3
1986-03-17,32.3,20.1,522.058,0.1,0.0
1986-03-18,32.4,20.0,465.087,0.0,0.0
1986-03-19,32.4,20.0,522.562,0.0,0.0
1986-03-20,32.4,20.0,560.562,0.0,0.0
1986-03-21,32.4,20.0,502.096,0.6,0.2
1986-03-22,32.9,20.1,524.067,0.0,0.0
1986-03-23,32.9,20.1,468.104,0.0,0.0
1986-03-24,32.9,20.1,524.571,0.6,0.7
1986-03-25,33.5,20.6,525.075,0.1,0.0
1986-03-26,33.5,20.6,525.075,0.0,0.0
1986-03-27,33.5,20.6,547.0,0.0,0.0
1986-03-28,33.5,20.6,547.0,0.0,0.0
1986-03-29,33.6,20.6,827.317,0.1,0.0
1986-03-30,33.8,20.6,1054.696,1.0,0.8
1986-03-31,34.7,21.1,1239.204,0.2,0.3
1986-04-01,35.1,21.3,1129.296,0.0,0.0
1986-04-02,35.3,21.3,1102.384,0.0,0.0
1986-04-03,35.3,21.3,1001.979,0.0,0.0
1986-04-04,35.5,21.3,944.0,0.0,0.0
1986-04-05,35.7,21.3,886.021,0.0,0.0
1986-04-06,35.7,21.1,828.546,0.0,0.0
1986-04-07,35.7,21.1,944.0,0.0,0.0
1986-04-08,35.7,21.0,944.0,0.0,0.0
1986-04-09,35.6,20.6,1059.454,0.0,0.0
1986-04-10,35.0,20.3,916.271,0.0,0.0
1986-04-11,35.0,20.1,1553.034,0.4,0.3
1986-04-12,35.1,20.1,1236.921,0.4,0.2
1986-04-13,35.3,20.3,1061.471,0.1,0.0
1986-04-14,35.4,20.3,1002.483,0.0,0.0
1986-04-15,35.4,20.3,1021.517,0.0,0.0
1986-04-16,35.4,20.3,903.542,0.1,0.1
1986-04-17,35.4,20.3,787.583,0.0,0.0
1986-04-18,35.7,20.3,922.0,0.1,0.2
1986-04-19,35.7,20.3,747.558,0.2,0.0
1986-04-20,35.7,20.3,863.517,0.0,0.0
1986-04-21,35.4,20.1,717.042,0.0,0.0
1986-04-22,35.0,19.8,1227.442,0.2,0.0
1986-04-23,33.2,19.1,1781.788,0.0,0.0
1986-04-24,32.8,18.8,1914.355,0.0,0.0
1986-04-25,32.6,18.8,1646.967,0.7,0.8
1986-04-26,32.7,19.5,1527.984,0.2,0.4
1986-04-27,32.9,19.6,1288.0,0.4,0.1
1986-04-28,33.1,19.8,1288.0,0.3,0.1
1986-04-29,33.2,20.0,1168.008,0.4,0.2
1986-04-30,33.5,20.0,1168.008,0.0,0.0
1986-05-01,33.5,20.0,987.986,0.0,0.0
1986-05-02,33.6,20.1,989.742,0.0,0.0
1986-05-03,33.7,19.8,1108.805,0.0,0.4
1986-05-04,33.7,19.6,1702.5,1.0,0.4
1986-05-05,33.7,19.1,1790.045,0.0,0.0
1986-05-06,33.7,19.0,2022.897,0.4,0.2
1986-05-07,34.2,19.0,1987.741,0.1,0.1
1986-05-08,34.3,19.1,1578.287,0.1,0.1
1986-05-09,34.3,19.1,1421.515,0.1,0.0
1986-05-10,34.3,19.1,1371.004,0.1,0.2
1986-05-11,34.3,19.1,1358.508,0.1,0.2
1986-05-12,34.3,19.1,1118.572,0.1,0.0
1986-05-13,34.5,19.1,1002.43,0.5,0.8
1986-05-14,34.8,19.5,1276.57,0.2,0.2
1986-05-15,35.1,19.6,1156.953,0.2,0.1
1986-05-16,35.5,19.8,1164.0,0.1,0.0
1986-05-17,35.5,19.8,1028.047,0.0,0.0
1986-05-18,35.9,19.6,1028.339,0.0,0.0
1986-05-19,36.2,19.3,1088.0,0.0,0.0
1986-05-20,34.8,18.3,1447.136,0.1,0.0
1986-05-21,33.6,17.3,2443.435,0.6,0.4
1986-05-22,31.7,16.3,4939.599,0.1,0.1
1986-05-23,30.4,16.3,3778.819,0.0,0.0
1986-05-24,30.2,16.1,2457.406,0.0,0.0
1986-05-25,30.2,15.2,2640.0,0.0,0.0
1986-05-26,28.5,13.8,3752.594,0.0,0.0
1986-05-27,26.8,12.4,5797.159,0.1,0.0
1986-05-28,25.0,11.1,7198.503,0.0,0.0
1986-05-29,23.6,9.7,7550.184,0.0,0.0
1986-05-30,20.6,8.2,7534.0,0.0,0.0
1986-05-31,18.8,6.7,7135.168,0.0,0.0
1986-06-01,16.3,4.9,6573.963,0.0,0.0
1986-06-02,14.6,3.3,5647.685,0.0,0.0
1986-06-03,12.6,1.3,5295.41,0.0,0.0
1986-06-04,11.3,0.6,4181.627,0.0,0.0
1986-06-05,9.6,0.0,3960.707,0.0,1.0
1986-06-06,8.8,0.0,4104.699,0.0,0.1
1986-06-07,6.9,0.0,3941.874,0.0,0.3
1986-06-08,6.1,0.0,2470.571,0.0,0.1
1986-06-09,6.1,0.0,3244.25,0.4,0.0
1986-06-10,1.8,0.0,2610.699,0.0,0.0
1986-06-11,0.0,0.0,2247.382,0.0,0.0
1986-06-12,0.0,0.0,2376.76,0.0,0.0
1986-06-13,0.0,0.0,2341.079,0.0,0.0
1986-06-14,0.0,0.0,2052.0,0.1,0.5
1986-06-15,0.0,0.0,2008.0,0.0,0.1
1986-06-16,0.0,0.0,1853.201,0.3,0.0
1986-06-17,0.0,0.0,1649.62,0.0,0.0
1986-06-18,0.0,0.0,1622.0,0.1,0.9
1986-06-19,0.0,0.0,1622.0,0.0,0.0
1986-06-20,0.0,0.0,1572.0,0.1,0.0
1986-06-21,0.0,0.0,1572.0,0.0,0.2
1986-06-22,0.0,0.0,1117.923,0.0,0.0
1986-06-23,0.0,0.0,1177.933,0.0,0.0
1986-06-24,0.0,0.0,1123.931,0.0,0.0
1986-06-25,0.0,0.0,1125.14,0.0,0.0
1986-06-26,0.0,0.0,1217.876,0.0,0.0
1986-06-27,0.0,0.0,1100.253,0.0,0.0
1986-06-28,0.0,0.0,975.196,0.9,0.9
1986-06-29,0.0,0.0,1169.537,0.3,0.1
1986-06-30,0.0,0.0,1100.607,0.1,0.0
1986-07-01,0.0,0.0,1033.276,0.0,0.0
1986-07-02,0.0,0.0,969.316,0.0,0.0
1986-07-03,0.0,0.0,843.82,0.0,0.0
1986-07-04,0.0,0.0,962.383,0.9,1.0
1986-07-05,0.6,0.0,986.416,0.0,0.0
1986-07-06,0.6,0.0,894.908,0.0,0.0
1986-07-07,0.5,0.0,881.487,0.0,0.0
1986-07-08,0.2,0.0,815.558,0.0,0.0
1986-07-09,0.0,0.0,814.633,0.0,0.0
1986-07-10,0.0,0.0,823.204,0.2,0.0
1986-07-11,0.0,0.0,774.804,0.2,0.0
1986-07-12,0.0,0.0,860.391,0.0,0.3
1986-07-13,0.0,0.0,814.512,0.0,0.0
1986-07-14,0.0,0.0,812.649,0.0,0.0
